...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,Year,Geography,dem_stand,rep_stand,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index,district_id
1436,2024,New Mexico,NM,FALSE,NM-03,162342,126085,288427,Teresa Leger Fernandez,Sharon Clahchischilliage,True,False,1720654.63,73223.3,288427,56.28529922649405,43.714700773505946,1720654.63,73223.3,1793877.93,95.91815592491292,4.081844075087094,51.997428337388136,2.6,35.05657657746103,2.6,3,3.2149210384467395,4.707691709286443,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,41.15062646613474,0.7855343987572668,37.34299118946188,1.1789880826291963,17.574591443657276,25.69,FALSE,FALSE,TRUE,FALSE,1,0,3.5881137061566655,Mountain,0,0,2024,NM-03,Teresa Leger Fernandez,Sharon Clahchischilliage,9200.292636035909,2.6,1.61245154965971,-16.940851759927106,56.42665795728859,56.28529922649405,1.5797045659436288,100,0.14135873079454342,0.14135873079454342,0.08948428322741693,TRUE,TRUE,234,NM03
1437,2024,New York,NY,FALSE,NY-01,183540,226285,410100,John Avlon,Nick LaLota,False,True,4388801.31,1234508.92,409825,44.78496919416825,55.21503080583175,4388801.31,1234508.92,5623310.23,78.04657987009193,21.953420129908075,43.081098653793774,3.6,47.6721200001879,3.6,1,-3.156371477299423,-6.232722538252965,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,79.02881791358033,4.5305249098801355,10.394108307381993,4.313998732529694,0.1534933798526736,45.09,FALSE,FALSE,FALSE,TRUE,0,1,-3.925459242537809,Mid-Atlantic,0,0,2024,NY-01,John Avlon,Nick LaLota,6091.26862941864,3.6,1.8973665961010275,4.591021346394129,44.57917118441202,44.78496919416825,1.588525294109686,0.045,0.2057980097562293,-0.2057980097562293,-0.12955286926770157,TRUE,TRUE,235,NY01
1438,2024,New York,NY,FALSE,NY-02,136371,202597,339157,Rob Lubin,Andrew Garbarino,False,True,856225.84,1112351.8,338968,40.23123126666824,59.76876873333176,856225.84,1112351.8,1968577.64,43.49464418380775,56.50535581619224,0,0,0,0,2,-3.5056936357933424,-5.0411897103108885,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,64.7037151417627,2.9763033517726885,20.72901372025277,9.933773638404428,0.1585676178917731,32.62,FALSE,FALSE,FALSE,TRUE,0,1,-3.889567654422729,Mid-Atlantic,0,0,2024,NY-02,Rob Lubin,Andrew Garbarino,1891.7840726760414,0,0,0,40.663704349164455,40.23123126666824,1.5654184932368047,0,0.43247308249621597,0.43247308249621597,0.2762667519035082,TRUE,TRUE,236,NY02
1439,2024,New York,NY,FALSE,NY-03,187651,174693,363124,Tom Suozzi,Michael LiPetri,True,False,7242273.42,749325.54,362344,51.78807983573621,48.2119201642638,7242273.42,749325.54,7991598.96,90.62358429457528,9.37641570542474,48.42418321859206,5.36,37,0.52,3,3.440925029463351,3.182328647200201,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,62.13986455463728,20.350522268135904,12.033330463728191,3.8632059228650135,0.1929809458218549,52.38,FALSE,FALSE,TRUE,FALSE,1,0,3.3762759338975634,Mid-Atlantic,0,0,2024,NY-03,Tom Suozzi,Michael LiPetri,8212.634030395991,5.36,2.3151673805580453,-11.424183218592063,53.08428065954262,51.78807983573621,1.556500800619687,97.72999999999999,1.2962008238064087,1.2962008238064087,0.8327659216688835,TRUE,TRUE,237,NY03
1440,2024,New York,NY,FALSE,NY-04,191760,183157,375518,Laura Gillen,Anthony D'Esposito,False,True,0,2044340.93,374917,51.14732060696101,48.852679393039,0,2044340.93,2044340.93,0,100,51.344885551669634,4.77,42.07607498575062,4.77,4,5.077000881933671,5.1303300468524,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,56.032947098334674,7.283081018556349,16.718328094555847,18.334631678533363,0.03831480240638749,43.36,FALSE,FALSE,FALSE,TRUE,0,1,5.090333173163353,Mid-Atlantic,0,0,2024,NY-04,Laura Gillen,Anthony D'Esposito,0,4.77,2.1840329667841556,-9.268810565919011,49.309552607671485,51.14732060696101,1.4575176601310624,31.635,1.8377679992895253,-1.8377679992895253,-1.2608890098280319,TRUE,FALSE,238,NY04
1441,2024,New York,NY,FALSE,NY-05,168425,56689,231736,Gregory Meeks,Paul King,True,False,1088534.52,47893.61,225114,74.81764794726227,25.182352052737723,1088534.52,47893.61,1136428.13,95.78560150565792,4.214398494342092,0,0,0,0,5,29.090712870753546,34.2276346972774,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,16.706786132091654,15.936068395176417,17.577722229395974,46.74801056918247,0.5043681714196508,27.68,FALSE,FALSE,TRUE,FALSE,1,0,30.374943327384507,Mid-Atlantic,0,0,2024,NY-05,Gregory Meeks,Paul King,9174.881455800698,0,0,0,76.09559264332233,74.81764794726227,1.4662494851384376,100,1.277944696060061,1.277944696060061,0.8715738412957753,TRUE,TRUE,239,NY05
1442,2024,New York,NY,FALSE,NY-06,120205,74559,198690,Grace Meng,Thomas Zmich,True,False,1502379.33,7142.44,194764,61.7182846932698,38.2817153067302,1502379.33,7142.44,1509521.77,99.52684087490834,0.4731591250916506,0,0,0,0,6,12.53137005151222,19.536616069156985,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,33.06878491538872,37.35507423410092,21.42353573497693,5.7867930542661625,0.3192264110993999,37.44,FALSE,FALSE,TRUE,FALSE,1,0,14.28268155592341,Mid-Atlantic,0,0,2024,NY-06,Grace Meng,Thomas Zmich,9905.592054539327,0,0,0,63.011702205950726,61.7182846932698,1.4495807657780666,100,1.293417512680925,1.293417512680925,0.8922700571200526,TRUE,TRUE,240,NY06
1443,2024,New York,NY,FALSE,NY-07,172795,48435,221779,Nydia Velazquez,William Kregler,True,False,264837.1,17117.96,221230,78.1064955024183,21.893504497581706,264837.1,17117.96,281955.06,93.92883390707723,6.071166092922751,0,0,0,0,7,28.27895592361592,36.08008198291369,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,41.530533505175796,11.254586798230132,31.469540376137974,12.780030701790391,0.15946050222875296,41.510000000000005,FALSE,FALSE,TRUE,FALSE,1,0,30.229237438440364,Mid-Atlantic,0,0,2024,NY-07,Nydia Velazquez,William Kregler,8822.625839143302,0,0,0,77.94996341714138,78.1064955024183,1.540088864653438,100,0.15653208527692186,-0.15653208527692186,-0.1016383462470822,TRUE,TRUE,241,NY07
1444,2024,New York,NY,FALSE,NY-08,168036,54863,223804,Hakeem Jeffries,John Delaney,True,False,15936793.65,0,222899,75.38661007900438,24.61338992099561,15936793.65,0,15936793.65,100,0,0,0,0,0,8,25.664327755219368,30.53744580808263,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,30.13665296789544,7.324915798906158,14.162971603374224,45.74591354324383,0.1512143497203597,35.21,FALSE,FALSE,TRUE,FALSE,1,0,26.88260726843518,Mid-Atlantic,0,0,2024,NY-08,Hakeem Jeffries,John Delaney,10000,0,0,0,75.01135646259269,75.38661007900438,1.5433466028575356,100,0.3752536164116975,-0.3752536164116975,-0.24314280131041746,TRUE,TRUE,242,NY08
1445,2024,New York,NY,FALSE,NY-09,173207,60064,235772,Yvette Clarke,Menachem Raitport,True,False,339924.94,0,233271,74.25140716162745,25.74859283837253,339924.94,0,339924.94,100,0,0,0,0,0,9,23.966824164411896,29.65459272578436,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,33.52800227090569,7.174225220411435,9.965685947101257,46.98478827144002,0.11709357467272244,36.94,FALSE,FALSE,TRUE,FALSE,1,0,25.388766304755016,Mid-Atlantic,0,0,2024,NY-09,Yvette Clarke,Menachem Raitport,10000,0,0,0,74.1989788300121,74.25140716162745,1.551639444563522,100,0.05242833161535998,-0.05242833161535998,-0.033788991249902214,TRUE,TRUE,243,NY09
1446,2024,New York,NY,FALSE,NY-10,206206,37555,254556,Dan Goldman,Alex Dodenhoff,True,False,2912947.98,2071.0,243761,84.59351577980071,15.406484220199292,2912947.98,2071,2915018.98,99.92895415041174,0.0710458495882589,0,0,0,0,10,33.464338891744795,37.42822161947446,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,56.83350849535821,16.503248459370372,17.16667462857689,6.8784932881096825,0.15665058360801926,60.57,FALSE,FALSE,TRUE,FALSE,1,0,34.45530957367721,Mid-Atlantic,0,0,2024,NY-10,Dan Goldman,Alex Dodenhoff,9985.795877595092,0,0,0,84.51332023554183,84.59351577980071,1.572494473748195,100,0.08019554425888487,-0.08019554425888487,-0.0509989355115067,TRUE,TRUE,244,NY10
1447,2024,New York,NY,FALSE,NY-11,93586,167099,261728,Andrea Morse,Nicole Malliotakis,False,True,273868.12,1564360.49,260685,35.90003260640236,64.09996739359764,273868.12,1564360.49,1838228.61,14.898479901256678,85.10152009874334,0,0,0,0,11,-6.125528195327995,-5.170943413071171,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,58.92066294008041,16.876728449543986,15.48180837501226,6.848092576247916,0.18985976267529664,36.4,FALSE,FALSE,FALSE,TRUE,0,1,-5.886881999763789,Mid-Atlantic,0,0,2024,NY-11,Andrea Morse,Nicole Malliotakis,221.9647033681492,0,0,0,36.74155926038296,35.90003260640236,1.5744143719839574,0,0.8415266539805941,0.8415266539805941,0.5345013796591339,TRUE,TRUE,245,NY11
1448,2024,New York,NY,FALSE,NY-12,260165,62989,324020,Jerrold Nadler,Michael Zumbluskas,True,False,715915.56,0.0,323154,80.50805498307308,19.49194501692692,715915.56,0,715915.56,100,0,0,0,0,0,12,33.776876037677575,35.589760438504406,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,70.8102501237653,10.439987886415194,10.87665723088529,5.185629806672265,0.08196617263309076,79.23,FALSE,FALSE,TRUE,FALSE,1,0,34.230097137884286,Mid-Atlantic,0,0,2024,NY-12,Jerrold Nadler,Michael Zumbluskas,10000,0,0,0,81.84134367361158,80.50805498307308,1.4441536839592517,100,1.3332886905384953,1.3332886905384953,0.9232318591489432,TRUE,TRUE,246,NY12
1449,2024,New York,NY,FALSE,NY-13,181800,35822,218973,Adriano Espaillat,Ruben Vargas,True,False,996539.42,0,217622,83.53934804385587,16.46065195614414,996539.42,0,996539.42,100,0,0,0,0,0,13,36.56198429079833,43.47408095239046,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,19.55671268675693,5.08346602089878,44.9251407401032,27.714161642795947,0.1285145904159804,34.4,FALSE,FALSE,TRUE,FALSE,1,0,38.29000845619636,Mid-Atlantic,0,0,2024,NY-13,Adriano Espaillat,Ruben Vargas,10000,0,0,0,83.84607757760344,83.53934804385587,1.5393009500423251,100,0.3067295337475713,0.3067295337475713,0.19926547420056964,TRUE,TRUE,247,NY13
1450,2024,New York,NY,FALSE,NY-14,132714,59078,192551,Alexandria Ocasio-Cortez,Tina Forte,True,False,14866494.81,1911997.13,191792,69.19683824142821,30.803161758571783,14866494.81,1911997.13,16778491.94,88.60447567732955,11.39552432267044,0,0,0,0,14,25.53940547204773,32.66623003238315,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,24.177610462023807,11.528585315749895,45.6429632618624,16.771519231121953,0.24348416206599297,27.65,FALSE,FALSE,TRUE,FALSE,1,0,27.32111161213158,Mid-Atlantic,0.7788007830714049,0,2024,NY-14,Alexandria Ocasio-Cortez,Tina Forte,7850.753110054483,0,0,0,71.3039698244832,69.19683824142821,1.4509562083371497,100,2.1071315830549935,2.1071315830549935,1.4522365119963514,TRUE,FALSE,248,NY14
1451,2024,New York,NY,FALSE,NY-15,130392,36010,171095,Ritchie Torres,Gonzalo Duran,True,False,6102405.56,0,166402,78.35963510053966,21.640364899460344,6102405.56,0,6102405.56,100,0,0,0,0,0,15,33.221242699083284,40.66184885250818,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,11.57053736122229,2.9689294539379807,48.00164445063167,35.63019872620332,0.31170605227438836,21.790000000000003,FALSE,FALSE,TRUE,FALSE,1,0,35.081394237439504,Mid-Atlantic,0,0,2024,NY-15,Ritchie Torres,Gonzalo Duran,10000,0,0,0,79.43906730771468,78.35963510053966,1.5489865443203616,100,1.0794322071750173,1.0794322071750173,0.6968635144914267,TRUE,TRUE,249,NY15
1452,2024,New York,NY,FALSE,NY-16,217668,86408,305079,George Latimer,Miram Levitt Flisser,False,False,6468157.18,22817.54,304076,71.58341993449007,28.41658006550994,6468157.18,22817.54,6490974.72,99.64847282597336,0.351527174026646,0,0,0,0,16,20.23556170950173,21.593653749610347,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,46.37767803258902,5.683275497887749,24.050807181653592,21.90819251659626,0.13069553409776705,47.3,FALSE,FALSE,FALSE,FALSE,0,0,20.575084719528885,Mid-Atlantic,0,0,2024,NY-16,George Latimer,Miram Levitt Flisser,9929.81813654875,0,0,0,70.71042621711256,71.58341993449007,1.5932639600543133,100,0.8729937173775113,-0.8729937173775113,-0.5479278633452247,TRUE,TRUE,250,NY16
1453,2024,New York,NY,FALSE,NY-17,173899,197845,379508,Mondaire Jones,Mike Lawler,False,True,7755364.69,3863417.03,371744,46.779235172591896,53.2207648274081,7755364.69,3863417.03,11618781.72,66.7485187078633,33.25148129213671,43.97467487177151,6.24,47.96825702426701,6.24,17,2.8200183573233417,3.084379551504689,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,70.96192426138998,4.840492513028774,14.97844645581664,7.686273479475809,0.05986574309526535,48.49,FALSE,FALSE,FALSE,TRUE,0,1,2.8861086558686786,Mid-Atlantic,0,0,2024,NY-17,Mondaire Jones,Mike Lawler,4455.364749693977,6.24,2.4979991993593593,3.993582152495499,47.65744083429658,46.779235172591896,1.5428039152846562,6.550000000000001,0.8782056617046834,0.8782056617046834,0.5692270112904461,TRUE,TRUE,251,NY17
1454,2024,New York,NY,FALSE,NY-18,207106,155129,362509,Pat Ryan,Alison Esposito,True,False,6063033.91,1295965.79,362235,57.17448617610115,42.825513823898845,6063033.91,1295965.79,7358999.7,82.38937569191638,17.61062430808361,50.6639363042333,3.99,41.78412370140615,3.99,18,2.3448985884371254,-0.3552189945607509,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,70.38977411647032,2.477807568348522,14.839235107801734,9.887961213603024,0.08300455656812625,34.56,FALSE,FALSE,TRUE,FALSE,1,0,1.6698691926876563,Mid-Atlantic,0,0,2024,NY-18,Pat Ryan,Alison Esposito,6788.009226903742,3.99,1.997498435543818,-8.879812602827151,55.62415333781445,57.17448617610115,1.5761854952586607,99.99,1.5503328382866997,-1.5503328382866997,-0.9835979603608023,TRUE,TRUE,252,NY18
1455,2024,New York,NY,FALSE,NY-19,192647,184290,377343,Josh Riley,Marc Molinaro,False,True,8164381.39,2541463.77,376937,51.10854068451757,48.89145931548243,8164381.39,2541463.77,10705845.16,76.26097022684755,23.73902977315245,46.49604759438048,4.78,42.8538775387886,4.78,19,0.0104946181284191,-2.140943250162472,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,85.9006724385122,2.5764290543078197,5.5801945793421925,3.959843108566651,0.0818095421604904,33.6,FALSE,FALSE,FALSE,TRUE,0,1,-0.5273648489443037,Mid-Atlantic,0,0,2024,NY-19,Josh Riley,Marc Molinaro,5815.735579940128,4.78,2.186321110907545,-3.642170055591876,49.96191146382804,51.10854068451757,1.4576156598205483,48.864999999999995,1.1466292206895332,-1.1466292206895332,-0.7866471610429174,TRUE,TRUE,253,NY19
1456,2024,New York,NY,FALSE,NY-20,221997,141151,363445,Paul Tonko,Kevin Waltz,True,False,560327.99,0,363148,61.13127430138676,38.86872569861324,560327.99,0,560327.99,100,0,0,0,0,0,20,7.504645218967212,5.236976151811042,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,79.69113407431705,3.732830479782287,5.995012123539777,8.242523542414258,0.08076865385027471,40.79,FALSE,FALSE,TRUE,FALSE,1,0,6.93772795217817,Mid-Atlantic,0,0,2024,NY-20,Paul Tonko,Kevin Waltz,10000,0,0,0,60.536836623720994,61.13127430138676,1.5407180007376553,100,0.5944376776657663,-0.5944376776657663,-0.38581861014226165,TRUE,TRUE,254,NY20
1457,2024,New York,NY,FALSE,NY-21,132447,215996,348640,Paula Collins,Elise Stefanik,False,True,133398.87,5531699.86,348443,38.0110950715038,61.98890492849619,133398.87,5531699.86,5665098.73,2.354749252534209,97.64525074746578,0,0,0,0,21,-10.255388696277096,-11.110954591553991,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,91.9994871887589,0.7573827560645682,2.9473497356227942,2.3472619660065317,0.5700094179756776,24.87,FALSE,FALSE,FALSE,TRUE,0,1,-10.46928017009632,Mid-Atlantic,0,0,2024,NY-21,Paula Collins,Elise Stefanik,5.544844042310416,0,0,0,37.41014569612234,38.0110950715038,1.5725694287286403,0,0.600949375381461,-0.600949375381461,-0.3821448925579741,TRUE,TRUE,255,NY21
1458,2024,New York,NY,FALSE,NY-22,194450,161939,356792,John Mannion,Brandon Williams,False,True,3371163.52,1876099.42,356389,54.5611677128082,45.43883228719181,3371163.52,1876099.42,5247262.94,64.24613286103022,35.75386713896979,46.01191670177327,1.49,45.99106247367004,1.49,22,3.5370488775932998,1.933630232656256,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,83.08048582114186,2.549574106781282,4.492722551752067,7.297526314177497,0.275988334303206,33.629999999999995,FALSE,FALSE,FALSE,TRUE,0,1,3.136194216359039,Mid-Atlantic,0,0,2024,NY-22,John Mannion,Brandon Williams,4127.565587597147,1.49,1.2206555615733703,-0.02085422810323223,53.314625344207784,54.5611677128082,1.5592115188511382,98.34,1.2465423686004158,-1.2465423686004158,-0.7994697021728624,TRUE,TRUE,256,NY22
1459,2024,New York,NY,FALSE,NY-23,128397,246969,375594,Thomas Carle,Nick Langworthy,False,True,24394.86,889803.56,375366,34.20581512443855,65.79418487556146,24394.86,889803.56,914198.42,2.668442590395202,97.3315574096048,0,0,0,0,23,-11.546661306557162,-14.492942642535716,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,92.6938085220476,0.7086581693684775,2.7989935239038073,2.001237470610073,0.44961432165986054,29.54,FALSE,FALSE,FALSE,TRUE,0,1,-12.2832316405518,Mid-Atlantic,0,0,2024,NY-23,Thomas Carle,Nick Langworthy,7.120585858235055,0,0,0,34.458833490930594,34.20581512443855,1.5719457646386819,0,0.2530183664920429,0.2530183664920429,0.1609587125610534,TRUE,TRUE,257,NY23
1460,2024,New York,NY,FALSE,NY-24,123317,235867,359407,David Wagenhauser,Claudia Tenney,False,True,84480.99,1609727.64,359184,34.332542652233954,65.66745734776605,84480.99,1609727.64,1694208.63,4.9864573054382335,95.01354269456176,0,0,0,0,24,-12.630731967818477,-14.139212474790504,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,91.98965472394214,0.6990140379008507,3.028347439280769,2.412141705916925,0.19640220141679576,25.01,FALSE,FALSE,FALSE,TRUE,0,1,-13.007852094561484,Mid-Atlantic,0,0,2024,NY-24,David Wagenhauser,Claudia Tenney,24.86475645895833,0,0,0,34.70545277551459,34.332542652233954,1.5557422414649502,0,0.3729101232806329,0.3729101232806329,0.2396991695291924,TRUE,TRUE,258,NY24
1461,2024,New York,NY,FALSE,NY-25,219175,141195,360633,Joe Morelle,Gregg Sadwick,True,False,507094.16,37150.21,360370,60.81943558009824,39.18056441990177,507094.16,37150.21,544244.37,93.17398359123126,6.82601640876873,0,0,0,0,25,8.277278333473404,6.578488731226379,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,74.63488536511463,2.6153923846076155,7.965020368312965,12.31996768003232,0.07962158704507963,40.849999999999994,FALSE,FALSE,TRUE,FALSE,1,0,7.852580932911648,Mid-Atlantic,0,0,2024,NY-25,Joe Morelle,Gregg Sadwick,8681.391218259032,0,0,0,59.43072930814997,60.81943558009824,1.5502590363014337,100,1.3887062719482657,-1.3887062719482657,-0.8957898257193222,TRUE,TRUE,259,NY25
1462,2024,New York,NY,FALSE,NY-26,209131,111772,321304,Tim Kennedy,Anthony Marecki,True,False,1858362.7,0,320903,65.16953721217938,34.83046278782062,1858362.7,0,1858362.7,100,0,0,0,0,0,26,10.522780785801524,8.134598301316366,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,72.80794919615346,3.4344091376456976,6.214120799730329,15.11817585868698,0.25730542441843723,34.29,FALSE,FALSE,TRUE,FALSE,1,0,9.925735164680235,Mid-Atlantic,0,0,2024,NY-26,Tim Kennedy,Anthony Marecki,10000,0,0,0,64.0554835430656,65.16953721217938,1.5933383869678999,100,1.1140536691137726,-1.1140536691137726,-0.6991946457988756,TRUE,TRUE,260,NY26
1463,2024,North Carolina,NC,FALSE,NC-01,186341,180034,376324,Don Davis,Laurie Buckhout,True,False,3771941.34,1933890.21,366375,50.86073012623677,49.13926987376322,3771941.34,1933890.21,5705831.55,66.1067770218348,33.893222978165205,47.163476304367975,2.09,37.22717269022999,2.09,1,-1.424999626784917,1.331221144939711,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,52.178273157859365,0.6798702516085899,3.859554794641688,40.424335251732394,0.5700368941036643,19.15,FALSE,FALSE,TRUE,FALSE,1,0,-0.73594443385376,South Atlantic,0,0,2024,NC-01,Don Davis,Laurie Buckhout,4370.105968214586,2.09,1.445683229480096,-9.936303614137984,51.05266791534047,50.86073012623677,1.5707490455601136,74.71,0.1919377891037044,0.1919377891037044,0.12219506970017689,TRUE,TRUE,261,NC01
1464,2024,North Carolina,NC,FALSE,NC-02,268662,128164,405517,Deborah Ross,Alan Swain,True,False,1148574.63,31756.0,396826,67.70272109186394,32.297278908136065,1148574.63,31756,1180330.63,97.30956740485504,2.6904325951449723,0,0,0,0,2,15.686989736659562,14.401147952470076,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,61.50372160883424,4.328347685226198,7.224278232068571,23.987337309557947,0.18151543694779265,52.91,FALSE,FALSE,TRUE,FALSE,1,0,15.36552929061219,South Atlantic,0,0,2024,NC-02,Deborah Ross,Alan Swain,9469.151908520027,0,0,0,68.35138692581478,67.70272109186394,1.4703210476864041,100,0.6486658339508438,0.6486658339508438,0.44117292272428504,TRUE,TRUE,262,NC02
