,poll_id_nate,question_id_538,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,partisan,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment,rv,all_adu,sponsor,population,v
7070,8992,74746.0,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,Emerson College,88,,2016-10-28,400.0,Russ Feingold,DEM,49.0,Ron Johnson,REP,44.0,,5.0,2016-11-08,46.83,50.2,-3.37,8.37,8.37,0.0,1.54336131603541,,False,False,,LV,False
7071,8993,75144.0,2016_Sen-G_WI,2016,WI,Sen-G,Sen-G,SurveyMonkey,324,,2016-10-28,1195.0,Russ Feingold,DEM,49.0,Ron Johnson,REP,49.0,,0.0,2016-11-08,46.83,50.2,-3.37,3.37,3.37,0.5,-2.3677578548371,,False,False,,LV,False
7072,9044,79746.0,2017_Gov-G_VA,2017,VA,Gov-G,Gov-G,The Washington Post,3,,2017-10-28,921.0,Ralph S. Northam,DEM,49.0,Ed W. Gillespie,REP,44.0,4.0,5.0,2017-11-07,53.93,45.0,8.93,3.93,-3.93,1.0,-2.79894027169851,"until 2022, many Washington Post polls were conducted jointly with ABC News; classified as pollster ID 754 by 538",False,False,,LV,False
7073,9097,91131.0,2018_Gov-G_AK,2018,AK,Gov-G,Gov-G,Alaska Survey Research,155,,2018-10-28,500.0,Mark Begich,DEM,42.3,Mike Dunleavy,REP,42.5,7.7,-0.2,2018-11-06,44.5,51.55,-7.05,6.85,6.85,1.0,0.666553354160574,,False,False,,LV,False
7074,9106,91153.0,2018_Gov-G_AZ,2018,AZ,Gov-G,Gov-G,Beacon Research/Shaw & Co. Research,103,,2018-10-28,643.0,David Garcia,DEM,37.0,Doug Ducey,REP,55.0,,-18.0,2018-11-06,41.84,56.0,-14.16,3.84,-3.84,1.0,-0.471643288181519,for FOX News,False,False,FOX News,LV,False
7075,9120,91392.0,2018_Gov-G_CA,2018,CA,Gov-G,Gov-G,Probolsky Research,259,,2018-10-28,900.0,Gavin Newsom,DEM,47.2,John Cox,REP,36.7,,10.5,2018-11-06,61.95,38.05,23.9,13.4,-13.4,1.0,6.84449874616814,,False,False,,LV,False
7076,9124,91203.0,2018_Gov-G_CO,2018,CO,Gov-G,Gov-G,Keating Research/OnSight Public Affairs/Melanson,455,,2018-10-28,517.0,Jared Polis,DEM,50.0,Walker Stapleton,REP,42.0,4.0,8.0,2018-11-06,53.42,42.8,10.62,2.62,-2.62,1.0,-3.35829080406988,,False,False,,LV,False
7077,9127,91107.0,2018_Gov-G_CT,2018,CT,Gov-G,Gov-G,Emerson College,88,,2018-10-28,780.0,Edward Lamont,DEM,45.5,Robert Stefanowski,REP,39.3,9.9,6.2,2018-11-06,49.37,46.21,3.16,3.04,3.04,1.0,-1.58428510709355,,False,False,,LV,False
7078,9149,91143.0,2018_Gov-G_FL,2018,FL,Gov-G,Gov-G,Cygnal,67,,2018-10-28,495.0,Andrew Gillum,DEM,46.7,Ron DeSantis,REP,47.3,,-0.6,2018-11-06,49.19,49.59,-0.4,0.2,-0.2,1.0,-5.1402454643228,,False,False,,LV,False
7079,9150,129670.0,2018_Gov-G_FL,2018,FL,Gov-G,Gov-G,MWR Strategies,617,,2018-10-28,1005.0,Andrew Gillum,DEM,41.3,Ron DeSantis,REP,40.3,,1.0,2018-11-06,49.19,49.59,-0.4,1.4,1.4,0.0,-2.42113523387847,for Consumer Energy Alliance,False,False,Consumer Energy Alliance,LV,False
7080,9184,91108.0,2018_Gov-G_ME,2018,ME,Gov-G,Gov-G,Emerson College,88,,2018-10-28,883.0,Janet T. Mills,DEM,49.7,Shawn H. Moody,REP,41.7,,8.0,2018-11-06,50.9,43.19,7.71,0.29,0.29,1.0,-5.80860149000962,,False,False,,LV,False
7081,9203,91306.0,2018_Gov-G_NH,2018,NH,Gov-G,Gov-G,Change Research,48,D,2018-10-28,901.0,Molly M. Kelly,DEM,46.0,Chris Sununu,REP,47.0,,-1.0,2018-11-06,45.76,52.81,-7.05,6.05,6.05,1.0,1.2826029729148,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
7082,9204,91109.0,2018_Gov-G_NH,2018,NH,Gov-G,Gov-G,Emerson College,88,,2018-10-28,1139.0,Molly M. Kelly,DEM,43.3,Chris Sununu,REP,50.6,0.7,-7.3,2018-11-06,45.76,52.81,-7.05,0.25,-0.25,1.0,-4.95848441948575,,False,False,,LV,False
7083,9248,91072.0,2018_Gov-G_TN,2018,TN,Gov-G,Gov-G,Vox Populi Polling,372,,2018-10-28,780.0,Karl F. Dean,DEM,44.0,Bill Lee,REP,56.0,,-12.0,2018-11-06,38.55,59.56,-21.01,9.01,9.01,1.0,2.9566668831033,,False,False,,LV,False
7084,9263,91243.0,2018_House-G_AK-1,2018,AK-1,House-G,House-G,Alaska Survey Research,155,,2018-10-28,500.0,Alyse S. Galvin,DEM,49.0,Don Young,REP,48.0,,1.0,2018-11-06,46.69,53.31,-6.62,7.62,7.62,0.0,1.14873106343655,,False,False,,LV,False
7085,9281,90932.0,2018_House-G_CO-3,2018,CO-3,House-G,House-G,Change Research,48,,2018-10-28,485.0,Diane Mitsch Bush,DEM,38.0,Scott Tipton,REP,53.0,,-15.0,2018-11-06,43.55,51.52,-7.97,7.03,-7.03,1.0,1.66205430951791,,False,False,,LV,False
7086,9288,90934.0,2018_House-G_FL-18,2018,FL-18,House-G,House-G,Change Research,48,,2018-10-28,475.0,Lauren Baer,DEM,44.0,Brian Mast,REP,53.0,,-9.0,2018-11-06,45.7,54.3,-8.6,0.4,-0.4,1.0,-6.16899666418247,,False,False,,LV,False
7087,9304,90943.0,2018_House-G_IA-4,2018,IA-4,House-G,House-G,Change Research,48,,2018-10-28,631.0,J.D. Scholten,DEM,44.0,Steve King,REP,45.0,4.0,-1.0,2018-11-06,47.04,50.37,-3.33,2.33,2.33,1.0,-4.14825255725656,,False,False,,LV,False
7088,9310,90935.0,2018_House-G_IL-16,2018,IL-16,House-G,House-G,Change Research,48,,2018-10-28,554.0,Sara Dady,DEM,41.0,Adam Kinzinger,REP,55.0,,-14.0,2018-11-06,40.88,59.12,-18.24,4.24,4.24,1.0,-1.94483703816331,,False,False,,LV,False
7089,9312,90938.0,2018_House-G_IN-5,2018,IN-5,House-G,House-G,Change Research,48,,2018-10-28,527.0,Dee Thornton,DEM,44.0,Susan W. Brooks,REP,50.0,,-6.0,2018-11-06,43.24,56.76,-13.52,7.52,7.52,1.0,1.239758952523,,False,False,,LV,False
7090,9313,90942.0,2018_House-G_IN-9,2018,IN-9,House-G,House-G,Change Research,48,,2018-10-28,541.0,Liz Watson,DEM,45.0,Trey Hollingsworth,REP,52.0,,-7.0,2018-11-06,43.52,56.48,-12.96,5.96,5.96,1.0,-0.328541213809598,,False,False,,LV,False
7091,9317,90941.0,2018_House-G_KS-2,2018,KS-2,House-G,House-G,Change Research,48,,2018-10-28,902.0,Paul Davis,DEM,44.0,Steve Watkins,REP,45.0,,-1.0,2018-11-06,46.79,47.64,-0.85,0.15,-0.15,1.0,-4.88881898788276,,False,False,,LV,False
7092,9323,91112.0,2018_House-G_ME-1,2018,ME-1,House-G,House-G,Emerson College,88,,2018-10-28,442.0,Chellie M. Pingree,DEM,56.2,Mark Holbrook,REP,31.0,7.2,25.2,2018-11-06,58.82,32.51,26.31,1.11,-1.11,1.0,-5.23296333177268,,False,False,,LV,False
7093,9325,91113.0,2018_House-G_ME-2,2018,ME-2,House-G,House-G,Emerson College,88,,2018-10-28,441.0,Jared Forrest Golden,DEM,46.7,Bruce Poliquin,REP,45.6,,1.1,2018-11-06,50.62,49.38,1.24,0.14,-0.14,1.0,-5.33886456195046,,False,False,,LV,False
7094,9326,90939.0,2018_House-G_MI-1,2018,MI-1,House-G,House-G,Change Research,48,,2018-10-28,574.0,Matt Morgan,DEM,42.0,Jack Bergman,REP,54.0,,-12.0,2018-11-06,43.68,56.32,-12.64,0.64,0.64,1.0,-5.48382289074012,,False,False,,LV,False
7095,9328,90937.0,2018_House-G_MI-6,2018,MI-6,House-G,House-G,Change Research,48,,2018-10-28,466.0,Matt Longjohn,DEM,43.0,Fred Upton,REP,46.0,,-3.0,2018-11-06,45.69,50.24,-4.55,1.55,1.55,1.0,-4.88475795780341,,False,False,,LV,False
7096,9342,91114.0,2018_House-G_NH-1,2018,NH-1,House-G,House-G,Emerson College,88,,2018-10-28,570.0,Chris Pappas,DEM,47.8,Eddie Edwards,REP,46.1,1.5,1.7,2018-11-06,53.58,45.03,8.55,6.85,-6.85,1.0,1.52578831833923,,False,False,,LV,False
7097,9344,91115.0,2018_House-G_NH-2,2018,NH-2,House-G,House-G,Emerson College,88,,2018-10-28,569.0,Ann McLane Kuster,DEM,52.4,Steven Negron,REP,39.7,1.3,12.7,2018-11-06,55.57,42.21,13.36,0.66,-0.66,1.0,-5.46017024682118,,False,False,,LV,False
7098,9364,90933.0,2018_House-G_NY-1,2018,NY-1,House-G,House-G,Change Research,48,,2018-10-28,838.0,Perry Gershon,DEM,37.0,Lee M. Zeldin,REP,52.0,,-15.0,2018-11-06,47.4,51.49,-4.09,10.91,-10.91,1.0,5.59143262935741,,False,False,,LV,False
7099,9367,91172.0,2018_House-G_NY-19,2018,NY-19,House-G,House-G,SurveyUSA,325,,2018-10-28,609.0,Antonio Delgado,DEM,44.0,John J. Faso,REP,44.0,3.0,0.0,2018-11-06,51.36,46.15,5.21,5.21,-5.21,0.5,0.717325251230987,for WNYT-TV,False,False,WNYT-TV,LV,False
7100,9379,90936.0,2018_House-G_OH-2,2018,OH-2,House-G,House-G,Change Research,48,,2018-10-28,431.0,Jill Schiller,DEM,39.0,Brad Wenstrup,REP,52.0,,-13.0,2018-11-06,41.2,57.55,-16.35,3.35,3.35,1.0,-3.27271351173358,,False,False,,LV,False
7101,9384,90887.0,2018_House-G_PA-1,2018,PA-1,House-G,House-G,The New York Times/Siena College,448,,2018-10-28,502.0,Scott Wallace,DEM,45.98,Brian Fitzpatrick,REP,47.31,,-1.33,2018-11-06,48.74,51.26,-2.52,1.19,1.19,1.0,-5.1862411182888,,False,False,,LV,False
7102,9420,91152.0,2018_House-G_US,2018,US,House-G,House-G,Morning Consult,218,,2018-10-28,2543.0,Generic Candidate,DEM,46.0,Generic Candidate,REP,38.0,,8.0,2018-11-06,54.37,45.63,8.74,0.74,-0.74,1.0,-1.55579860471739,for Politico; among registered voters,True,False,Politico,RV,False
7103,9450,90940.0,2018_House-G_WI-6,2018,WI-6,House-G,House-G,Change Research,48,,2018-10-28,525.0,Dan Kohl,DEM,48.0,Glenn Grothman,REP,50.0,,-2.0,2018-11-06,44.49,55.51,-11.02,9.02,9.02,1.0,0.0633927209179928,,False,False,,LV,False
7104,9471,91157.0,2018_Sen-G_AZ,2018,AZ,Sen-G,Sen-G,Beacon Research/Shaw & Co. Research,103,,2018-10-28,643.0,Kyrsten Sinema,DEM,46.0,Martha McSally,REP,46.0,,0.0,2018-11-06,49.96,47.61,2.35,2.35,-2.35,0.5,-1.96634426875635,for FOX News,False,False,FOX News,LV,False
7105,9485,91394.0,2018_Sen-G_CA,2018,CA,Sen-G,Sen-G,Probolsky Research,259,,2018-10-28,900.0,Dianne Feinstein,DEM,40.9,Kevin de León,DEM,35.2,,5.7,2018-11-06,54.16,45.84,8.32,2.62,,1.0,-2.8129795831556,,False,False,,LV,False
7106,9490,91110.0,2018_Sen-G_CT,2018,CT,Sen-G,Sen-G,Emerson College,88,,2018-10-28,780.0,Christopher Murphy,DEM,55.1,Matthew Corey,REP,35.1,,20.0,2018-11-06,59.53,39.35,20.18,0.18,-0.18,1.0,-4.63144992199973,,False,False,,LV,False
7107,9510,91144.0,2018_Sen-G_FL,2018,FL,Sen-G,Sen-G,Cygnal,67,,2018-10-28,495.0,Bill Nelson,DEM,50.1,Rick Scott,REP,48.3,,1.8,2018-11-06,49.93,50.05,-0.12,1.92,1.92,0.0,-2.22901503514444,,False,False,,LV,False
7108,9511,129671.0,2018_Sen-G_FL,2018,FL,Sen-G,Sen-G,MWR Strategies,617,,2018-10-28,1005.0,Bill Nelson,DEM,40.5,Rick Scott,REP,42.8,,-2.3,2018-11-06,49.93,50.05,-0.12,2.18,-2.18,1.0,-0.396304600367802,for Consumer Energy Alliance,False,False,Consumer Energy Alliance,LV,False
7109,9540,91111.0,2018_Sen-G_ME,2018,ME,Sen-G,Sen-G,Emerson College,88,,2018-10-28,883.0,Angus S. King Jr.,IND,50.4,Eric L. Brakey,REP,37.2,5.8,13.2,2018-11-06,54.32,35.23,19.09,5.89,,1.0,0.661638565778731,,False,False,,LV,False
7110,9585,91286.0,2018_Sen-G_NJ,2018,NJ,Sen-G,Sen-G,Stockton University,317,,2018-10-28,598.0,Robert Menendez,DEM,51.3,Bob Hugin,REP,39.3,,12.0,2018-11-06,54.01,42.83,11.18,0.82,0.82,1.0,-4.06660826177513,,False,False,,LV,False
7111,9586,91084.0,2018_Sen-G_NJ,2018,NJ,Sen-G,Sen-G,Vox Populi Polling,372,,2018-10-28,814.0,Robert Menendez,DEM,54.0,Bob Hugin,REP,46.0,,8.0,2018-11-06,54.01,42.83,11.18,3.18,-3.18,1.0,-0.987327924535722,,False,False,,LV,False
7112,9620,91073.0,2018_Sen-G_TN,2018,TN,Sen-G,Sen-G,Vox Populi Polling,372,,2018-10-28,780.0,Phil Bredesen,DEM,47.0,Marsha Blackburn,REP,53.0,,-6.0,2018-11-06,43.92,54.71,-10.79,4.79,4.79,1.0,-0.664983813807141,,False,False,,LV,False
7113,9666,112531.0,2019_Gov-GR_LA,2019,LA,Gov-G,Gov-GR,Edgewater Research/My People Vote,530,,2019-10-28,722.0,John Bel Edwards,DEM,50.3,Eddie Rispone,REP,46.6,,3.7,2019-11-16,51.33,48.67,2.66,1.04,1.04,1.0,-3.02789108921458,,False,False,,LV,False
7114,9891,135683.0,2020_Gov-G_NC,2020,NC,Gov-G,Gov-G,Cardinal Point Analytics (CardinalGPS),591,,2020-10-28,750.0,Roy A. Cooper,DEM,46.84,Dan Forest,REP,45.49,0.94,1.35,2020-11-03,51.52,47.01,4.51,3.16,-3.16,1.0,-2.50502827354213,for North State Journal,False,False,North State Journal,LV,False
7115,9892,135710.0,2020_Gov-G_NC,2020,NC,Gov-G,Gov-G,East Carolina University,523,,2020-10-28,1103.0,Roy A. Cooper,DEM,54.31,Dan Forest,REP,43.34,,10.97,2020-11-03,51.52,47.01,4.51,6.46,6.46,1.0,1.46920123834362,,False,False,,LV,False
7116,9908,136575.0,2020_Gov-G_WA,2020,WA,Gov-G,Gov-G,Swayable,543,,2020-10-28,474.0,Jay Robert Inslee,DEM,59.1,Loren Culp,REP,40.9,,18.2,2020-11-03,56.74,43.26,13.48,4.72,4.72,1.0,-0.58224865355263,,False,False,,LV,False
7117,9919,135434.0,2020_House-G_FL-13,2020,FL-13,House-G,House-G,St. Pete Polls,314,,2020-10-28,1280.0,Charlie Crist,DEM,54.8,Anna Paulina Luna,REP,38.6,,16.2,2020-11-03,53.04,46.96,6.08,10.12,10.12,1.0,5.60231240400397,for Florida Politics,False,False,Florida Politics,LV,False
7118,10002,135672.0,2020_House-G_US,2020,US,House-G,House-G,Opinium,559,,2020-10-28,1451.0,Generic Candidate,DEM,50.0,Generic Candidate,REP,42.0,,8.0,2020-11-03,51.52,48.48,3.04,4.96,4.96,1.0,0.666665596883834,for The Guardian; among registered voters,True,False,The Guardian,RV,False
7119,10046,135481.0,2020_Pres-G_AZ,2020,AZ,Pres-G,Pres-G,Rasmussen Reports,277,,2020-10-28,800.0,Joe Biden,DEM,45.0,Donald Trump,REP,49.0,,-4.0,2020-11-03,49.36,49.06,0.3,4.3,-4.3,0.0,1.51161186475835,,False,False,,LV,False
7120,10047,136506.0,2020_Pres-G_AZ,2020,AZ,Pres-G,Pres-G,Redfield & Wilton Strategies,562,,2020-10-28,889.0,Joe Biden,DEM,50.0,Donald Trump,REP,46.0,2.0,4.0,2020-11-03,49.36,49.06,0.3,3.7,3.7,1.0,1.07689231060224,,False,False,,LV,False
7121,10048,136016.0,2020_Pres-G_AZ,2020,AZ,Pres-G,Pres-G,The New York Times/Siena College,448,,2020-10-28,1252.0,Joe Biden,DEM,49.0,Donald Trump,REP,43.0,3.0,6.0,2020-11-03,49.36,49.06,0.3,5.7,5.7,1.0,3.74805037733304,,False,False,,LV,False
7122,10068,136559.0,2020_Pres-G_CO,2020,CO,Pres-G,Pres-G,Swayable,543,,2020-10-28,455.0,Joe Biden,DEM,55.4,Donald Trump,REP,40.7,2.6,14.7,2020-11-03,55.4,41.9,13.5,1.2,1.2,1.0,-2.77670797001602,,False,False,,LV,False
7123,10073,136560.0,2020_Pres-G_CT,2020,CT,Pres-G,Pres-G,Swayable,543,,2020-10-28,367.0,Joe Biden,DEM,64.1,Donald Trump,REP,33.7,1.7,30.4,2020-11-03,59.26,39.19,20.07,10.33,10.33,1.0,4.56624060318619,,False,False,,LV,False
7124,10105,135521.0,2020_Pres-G_FL,2020,FL,Pres-G,Pres-G,Harris Insights & Analytics,133,,2020-10-28,1148.0,Joe Biden,DEM,50.0,Donald Trump,REP,47.0,,3.0,2020-11-03,47.86,51.22,-3.36,6.36,6.36,0.0,1.72299272592896,for The Hill,False,False,The Hill,LV,False
7125,10106,136507.0,2020_Pres-G_FL,2020,FL,Pres-G,Pres-G,Redfield & Wilton Strategies,562,,2020-10-28,1587.0,Joe Biden,DEM,50.0,Donald Trump,REP,46.0,1.0,4.0,2020-11-03,47.86,51.22,-3.36,7.36,7.36,0.0,3.25415163796291,,False,False,,LV,False
7126,10107,136225.0,2020_Pres-G_FL,2020,FL,Pres-G,Pres-G,Targoz Market Research,454,,2020-10-28,1027.0,Joe Biden,DEM,50.8,Donald Trump,REP,47.1,,3.7,2020-11-03,47.86,51.22,-3.36,7.06,7.06,0.0,2.32191796542958,for PollSmart MR,False,False,PollSmart MR,LV,False
7127,10108,136593.0,2020_Pres-G_FL,2020,FL,Pres-G,Pres-G,Wick,284,,2020-10-28,1000.0,Joe Biden,DEM,47.2,Donald Trump,REP,50.1,,-2.9,2020-11-03,47.86,51.22,-3.36,0.46,0.46,1.0,-4.40282578572206,,False,False,,LV,False
7128,10142,135718.0,2020_Pres-G_GA,2020,GA,Pres-G,Pres-G,Landmark Communications,166,,2020-10-28,750.0,Joe Biden,DEM,47.0,Donald Trump,REP,48.0,2.5,-1.0,2020-11-03,49.47,49.24,0.23,1.23,-1.23,0.0,-1.56588587703765,for WSB-TV,False,False,WSB-TV,LV,False
7129,10143,135402.0,2020_Pres-G_GA,2020,GA,Pres-G,Pres-G,Public Policy Polling,263,,2020-10-28,661.0,Joe Biden,DEM,48.0,Donald Trump,REP,46.0,,2.0,2020-11-03,49.47,49.24,0.23,1.77,1.77,1.0,-1.38082277659391,among 'voters',False,False,,V,True
7130,10144,136596.0,2020_Pres-G_GA,2020,GA,Pres-G,Pres-G,Wick,284,,2020-10-28,1000.0,Joe Biden,DEM,46.9,Donald Trump,REP,49.4,,-2.5,2020-11-03,49.47,49.24,0.23,2.73,-2.73,0.0,0.311025652712737,,False,False,,LV,False
7131,10162,135894.0,2020_Pres-G_IA,2020,IA,Pres-G,Pres-G,Selzer,304,,2020-10-28,814.0,Joe Biden,DEM,41.0,Donald Trump,REP,48.0,,-7.0,2020-11-03,45.01,53.23,-8.22,1.22,1.22,1.0,-5.97937656818197,for Des Moines Register | Mediacom,False,False,Des Moines Register | Mediacom,LV,False
7132,10188,136561.0,2020_Pres-G_KY,2020,KY,Pres-G,Pres-G,Swayable,543,,2020-10-28,383.0,Joe Biden,DEM,41.5,Donald Trump,REP,55.0,3.5,-13.5,2020-11-03,36.15,62.09,-25.94,12.44,12.44,1.0,4.32628497581636,,False,False,,LV,False
7133,10191,136562.0,2020_Pres-G_LA,2020,LA,Pres-G,Pres-G,Swayable,543,,2020-10-28,378.0,Joe Biden,DEM,39.1,Donald Trump,REP,56.6,3.5,-17.5,2020-11-03,39.85,58.46,-18.61,1.11,1.11,1.0,-5.61023105527638,,False,False,,LV,False
7134,10205,136563.0,2020_Pres-G_MD,2020,MD,Pres-G,Pres-G,Swayable,543,,2020-10-28,503.0,Joe Biden,DEM,67.0,Donald Trump,REP,31.1,1.5,35.9,2020-11-03,65.75,32.34,33.41,2.49,2.49,1.0,-3.06805845828632,,False,False,,LV,False
7135,10238,135717.0,2020_Pres-G_MI,2020,MI,Pres-G,Pres-G,RMG Research,555,,2020-10-28,800.0,Joe Biden,DEM,51.0,Donald Trump,REP,44.0,,7.0,2020-11-03,50.62,47.84,2.78,4.22,4.22,1.0,-0.893439789452401,for PoliticalIQ,False,False,PoliticalIQ,LV,False
7136,10239,136508.0,2020_Pres-G_MI,2020,MI,Pres-G,Pres-G,Redfield & Wilton Strategies,562,,2020-10-28,1212.0,Joe Biden,DEM,54.0,Donald Trump,REP,41.0,1.0,13.0,2020-11-03,50.62,47.84,2.78,10.22,10.22,1.0,5.90370384196925,,False,False,,LV,False
7137,10240,136223.0,2020_Pres-G_MI,2020,MI,Pres-G,Pres-G,Targoz Market Research,454,,2020-10-28,993.0,Joe Biden,DEM,53.0,Donald Trump,REP,39.0,,14.0,2020-11-03,50.62,47.84,2.78,11.22,11.22,1.0,6.66330074540928,for PollSmart MR,False,False,PollSmart MR,LV,False
7138,10241,136598.0,2020_Pres-G_MI,2020,MI,Pres-G,Pres-G,Wick,284,,2020-10-28,1000.0,Joe Biden,DEM,48.4,Donald Trump,REP,48.1,,0.3,2020-11-03,50.62,47.84,2.78,2.48,-2.48,1.0,-2.33336776653401,,False,False,,LV,False
7139,10262,136564.0,2020_Pres-G_MN,2020,MN,Pres-G,Pres-G,Swayable,543,,2020-10-28,466.0,Joe Biden,DEM,52.7,Donald Trump,REP,43.4,3.5,9.3,2020-11-03,52.54,45.41,7.13,2.17,2.17,1.0,-2.15514458369321,,False,False,,LV,False
7140,10263,136222.0,2020_Pres-G_MN,2020,MN,Pres-G,Pres-G,Targoz Market Research,454,,2020-10-28,1138.0,Joe Biden,DEM,53.0,Donald Trump,REP,44.0,,9.0,2020-11-03,52.54,45.41,7.13,1.87,1.87,1.0,-0.754657222194249,for PollSmart MR,False,False,PollSmart MR,LV,False
7141,10270,136565.0,2020_Pres-G_MO,2020,MO,Pres-G,Pres-G,Swayable,543,,2020-10-28,487.0,Joe Biden,DEM,43.4,Donald Trump,REP,54.6,1.8,-11.2,2020-11-03,41.41,56.8,-15.39,4.19,4.19,1.0,-3.02290532089416,,False,False,,LV,False
7142,10313,135682.0,2020_Pres-G_NC,2020,NC,Pres-G,Pres-G,Cardinal Point Analytics (CardinalGPS),591,,2020-10-28,750.0,Joe Biden,DEM,45.9,Donald Trump,REP,48.05,1.21,-2.15,2020-11-03,48.7,50.05,-1.35,0.8,-0.8,1.0,-2.56540335782429,for North State Journal,False,False,North State Journal,LV,False
7143,10314,135709.0,2020_Pres-G_NC,2020,NC,Pres-G,Pres-G,East Carolina University,523,,2020-10-28,1103.0,Joe Biden,DEM,50.32,Donald Trump,REP,47.6,,2.72,2020-11-03,48.7,50.05,-1.35,4.07,4.07,0.0,1.30866337471822,,False,False,,LV,False
7144,10315,135522.0,2020_Pres-G_NC,2020,NC,Pres-G,Pres-G,Harris Insights & Analytics,133,,2020-10-28,903.0,Joe Biden,DEM,49.0,Donald Trump,REP,48.0,,1.0,2020-11-03,48.7,50.05,-1.35,2.35,2.35,0.0,-0.781950457521451,for The Hill,False,False,The Hill,LV,False
7145,10316,136509.0,2020_Pres-G_NC,2020,NC,Pres-G,Pres-G,Redfield & Wilton Strategies,562,,2020-10-28,1489.0,Joe Biden,DEM,49.0,Donald Trump,REP,47.0,2.0,2.0,2020-11-03,48.7,50.05,-1.35,3.35,3.35,0.0,0.983885385783387,,False,False,,LV,False
7146,10317,136048.0,2020_Pres-G_NC,2020,NC,Pres-G,Pres-G,Trafalgar Group,338,R,2020-10-28,1082.0,Joe Biden,DEM,47.0,Donald Trump,REP,49.0,3.0,-2.0,2020-11-03,48.7,50.05,-1.35,0.65,-0.65,1.0,-2.24920756692308,for unspecified Republican sponsor,False,False,unspecified Republican sponsor,LV,False
7147,10318,136594.0,2020_Pres-G_NC,2020,NC,Pres-G,Pres-G,Wick,284,,2020-10-28,1000.0,Joe Biden,DEM,47.2,Donald Trump,REP,49.4,,-2.2,2020-11-03,48.7,50.05,-1.35,0.85,-0.85,1.0,-2.11679207218838,,False,False,,LV,False
7148,10347,135509.0,2020_Pres-G_NV,2020,NV,Pres-G,Pres-G,Gravis Marketing/Kaplan Strategies,124,,2020-10-28,688.0,Joe Biden,DEM,50.0,Donald Trump,REP,44.0,,6.0,2020-11-03,50.56,48.15,2.41,3.59,3.59,1.0,-0.905155132081235,,False,False,,LV,False
7149,10363,135416.0,2020_Pres-G_OH,2020,OH,Pres-G,Pres-G,Gravis Marketing/Kaplan Strategies,124,,2020-10-28,613.0,Joe Biden,DEM,47.0,Donald Trump,REP,49.0,,-2.0,2020-11-03,45.24,53.27,-8.03,6.03,6.03,1.0,-0.550855852563265,,False,False,,LV,False
7150,10364,136595.0,2020_Pres-G_OH,2020,OH,Pres-G,Pres-G,Wick,284,,2020-10-28,1000.0,Joe Biden,DEM,46.5,Donald Trump,REP,49.4,,-2.9,2020-11-03,45.24,53.27,-8.03,5.13,5.13,1.0,-0.551168001909224,,False,False,,LV,False
7151,10376,136566.0,2020_Pres-G_OR,2020,OR,Pres-G,Pres-G,Swayable,543,,2020-10-28,324.0,Joe Biden,DEM,60.4,Donald Trump,REP,37.2,1.2,23.2,2020-11-03,56.86,40.66,16.2,7.0,7.0,1.0,0.237896540265708,,False,False,,LV,False
7152,10408,135523.0,2020_Pres-G_PA,2020,PA,Pres-G,Pres-G,Harris Insights & Analytics,133,,2020-10-28,901.0,Joe Biden,DEM,51.0,Donald Trump,REP,46.0,,5.0,2020-11-03,50.01,48.84,1.17,3.83,3.83,1.0,-0.122681241880733,for The Hill,False,False,The Hill,LV,False
7153,10409,136510.0,2020_Pres-G_PA,2020,PA,Pres-G,Pres-G,Redfield & Wilton Strategies,562,,2020-10-28,2125.0,Joe Biden,DEM,50.0,Donald Trump,REP,45.0,1.0,5.0,2020-11-03,50.01,48.84,1.17,3.83,3.83,1.0,1.03442599215715,,False,False,,LV,False
7154,10410,136224.0,2020_Pres-G_PA,2020,PA,Pres-G,Pres-G,Targoz Market Research,454,,2020-10-28,998.0,Joe Biden,DEM,56.0,Donald Trump,REP,42.0,,14.0,2020-11-03,50.01,48.84,1.17,12.83,12.83,1.0,9.24844174651323,for PollSmart MR,False,False,PollSmart MR,LV,False
7155,10411,136597.0,2020_Pres-G_PA,2020,PA,Pres-G,Pres-G,Wick,284,,2020-10-28,1000.0,Joe Biden,DEM,46.9,Donald Trump,REP,49.0,,-2.1,2020-11-03,50.01,48.84,1.17,3.27,-3.27,0.0,-0.449819900264536,,False,False,,LV,False
7156,10436,136567.0,2020_Pres-G_SC,2020,SC,Pres-G,Pres-G,Swayable,543,,2020-10-28,426.0,Joe Biden,DEM,48.9,Donald Trump,REP,49.8,1.0,-0.9,2020-11-03,43.43,55.11,-11.68,10.78,10.78,1.0,4.98075834703986,,False,False,,LV,False
7157,10443,136568.0,2020_Pres-G_TN,2020,TN,Pres-G,Pres-G,Swayable,543,,2020-10-28,485.0,Joe Biden,DEM,40.9,Donald Trump,REP,57.6,1.1,-16.7,2020-11-03,37.45,60.66,-23.21,6.51,6.51,1.0,-1.87194429490132,,False,False,,LV,False
